SCIENTIFIC NAME;OBSERVATION COUNT;LATITUDE;LONGITUDE;OBSERVATION DATE;STATE;YEAR;WEEK OF YEAR
Calidris alpina;25;53.88704;14.3604486;21.07.1996;województwo zachodniopomorskie;1996;29
Calidris alpina;20;51.6298129;22.7822765;10.11.1996;województwo lubelskie;1996;45
Calidris alpina;12;53.0156094;23.8990402;25.05.1997;województwo podlaskie;1997;21
Calidris alpina;16;54.3602495;18.9460784;02.08.1997;województwo pomorskie;1997;31
Calidris alpina;47;54.3602495;18.9460784;03.08.1997;województwo pomorskie;1997;31
Calidris alpina;6;54.3602495;18.9460784;01.08.1997;województwo pomorskie;1997;31
Calidris alpina;28;54.3602495;18.9460784;05.08.1997;województwo pomorskie;1997;32
Calidris alpina;90;54.3602495;18.9460784;06.08.1997;województwo pomorskie;1997;32
Calidris alpina;10;54.3602495;18.9460784;07.08.1997;województwo pomorskie;1997;32
Calidris alpina;3;54.3602495;18.9460784;08.08.1997;województwo pomorskie;1997;32
Calidris alpina;16;54.3602495;18.9460784;04.08.1997;województwo pomorskie;1997;32
Calidris alpina;15;54.3602495;18.9460784;09.08.1997;województwo pomorskie;1997;32
Calidris alpina;-100;53.9100327;14.2475775;24.08.1997;województwo zachodniopomorskie;1997;34
Calidris alpina;2;51.1430966;22.8444377;12.10.1997;województwo lubelskie;1997;41
Calidris alpina;6;52.6008772;16.7517042;27.08.1998;województwo wielkopolskie;1998;35
Calidris alpina;2;52.6008772;16.7517042;07.11.1998;województwo wielkopolskie;1998;45
Calidris alpina;10;54.6370433;18.5151908;27.08.1999;województwo pomorskie;1999;34
Calidris alpina;3;54.346568;18.8650256;26.08.1999;województwo pomorskie;1999;34
Calidris alpina;3;54.346568;18.8650256;26.08.1999;województwo pomorskie;1999;34
Calidris alpina;10;54.6370433;18.5151908;27.08.1999;województwo pomorskie;1999;34
Calidris alpina;1;54.4631489;16.4107879;07.09.1999;województwo zachodniopomorskie;1999;36
Calidris alpina;160;50.0159704;19.4024121;02.10.1999;województwo małopolskie;1999;39
Calidris alpina;70;53.9109786;14.3638498;10.10.1999;województwo zachodniopomorskie;1999;40
Calidris alpina;2;50.0159704;19.4024121;24.04.2000;województwo małopolskie;2000;17
Calidris alpina;-100;54.6431729;18.459464;10.06.2000;województwo pomorskie;2000;23
Calidris alpina;38;54.3487404;18.788842;29.07.2000;województwo pomorskie;2000;30
Calidris alpina;-100;54.3599323;18.7983155;13.07.2000;województwo pomorskie;2000;28
Calidris alpina;-100;52.9246352;23.8150978;12.08.2000;województwo podlaskie;2000;32
Calidris alpina;-100;54.3602495;18.9460784;21.08.2000;województwo pomorskie;2000;34
Calidris alpina;1;54.6007876;16.9211236;29.08.2000;województwo pomorskie;2000;35
Calidris alpina;-100;54.3602495;18.9460784;20.08.2000;województwo pomorskie;2000;33
Calidris alpina;-100;54.3602495;18.9460784;12.08.2000;województwo pomorskie;2000;32
Calidris alpina;20;52.5920472;14.789443;14.09.2000;województwo lubuskie;2000;37
Calidris alpina;10;54.1866822;15.5554879;06.08.2001;województwo zachodniopomorskie;2001;32
Calidris alpina;-100;52.0;20.0;14.09.2001;województwo łódzkie;2001;37
Calidris alpina;-100;52.0;20.0;09.09.2001;województwo łódzkie;2001;36
Calidris alpina;16;52.6008772;16.7517042;21.10.2001;województwo wielkopolskie;2001;42
Calidris alpina;45;52.6008772;16.7517042;28.10.2001;województwo wielkopolskie;2001;43
Calidris alpina;1;50.0159704;19.4024121;13.04.2002;województwo małopolskie;2002;15
Calidris alpina;6;50.5338349;23.3430719;13.05.2002;województwo lubelskie;2002;20
Calidris alpina;12;53.3163646;22.4655175;16.05.2002;województwo podlaskie;2002;20
Calidris alpina;2;54.5949805;18.8128121;23.05.2002;województwo pomorskie;2002;21
Calidris alpina;5;54.5949805;18.8128121;24.05.2002;województwo pomorskie;2002;21
Calidris alpina;9;53.4163678;15.2020445;10.05.2002;województwo zachodniopomorskie;2002;19
Calidris alpina;15;54.3599323;18.7983155;19.07.2002;województwo pomorskie;2002;29
Calidris alpina;1;49.9314406;18.9139686;13.08.2002;województwo śląskie;2002;33
Calidris alpina;5;49.9314406;18.9139686;10.08.2002;województwo śląskie;2002;32
Calidris alpina;2;52.6008772;16.7517042;24.08.2002;województwo wielkopolskie;2002;34
Calidris alpina;1;49.9314406;18.9139686;23.09.2002;województwo śląskie;2002;39
Calidris alpina;2;49.9314406;18.9139686;17.09.2002;województwo śląskie;2002;38
Calidris alpina;1;49.9314406;18.9139686;26.09.2002;województwo śląskie;2002;39
Calidris alpina;100;51.5623238;15.7832692;12.10.2002;województwo dolnośląskie;2002;41
Calidris alpina;1;50.0047016;19.4818765;09.10.2002;województwo małopolskie;2002;41
Calidris alpina;186;50.0047016;19.4818765;20.10.2002;województwo małopolskie;2002;42
Calidris alpina;8;50.0159704;19.4024121;21.04.2003;województwo małopolskie;2003;17
Calidris alpina;2;50.0159704;19.4024121;06.05.2003;województwo małopolskie;2003;19
Calidris alpina;3;50.3467501;20.7334912;18.05.2003;województwo świętokrzyskie;2003;20
Calidris alpina;45;51.5623238;15.7832692;14.09.2003;województwo dolnośląskie;2003;37
Calidris alpina;9;50.0263684;18.2932997;15.09.2003;województwo śląskie;2003;38
