SCIENTIFIC NAME;OBSERVATION COUNT;LATITUDE;LONGITUDE;OBSERVATION DATE;STATE;YEAR;WEEK OF YEAR
Motacilla alba;2;53.801;23.327;05.04.1988;województwo podlaskie;1988;14
Motacilla alba;-100;54.6431729;18.459464;15.05.1988;województwo pomorskie;1988;19
Motacilla alba;-100;54.1569281;22.4169782;17.06.1988;województwo warmińsko-mazurskie;1988;24
Motacilla alba;-100;52.3512072;20.8546383;06.09.1988;województwo mazowieckie;1988;36
Motacilla alba;13;54.169;22.569;14.09.1988;województwo podlaskie;1988;37
Motacilla alba;3;54.3602495;18.9460784;01.10.1988;województwo pomorskie;1988;39
Motacilla alba;-100;54.3475772;18.9588833;02.10.1988;województwo pomorskie;1988;39
Motacilla alba;-100;54.3475772;18.9588833;08.10.1988;województwo pomorskie;1988;40
Motacilla alba;1;54.3602495;18.9460784;03.12.1988;województwo pomorskie;1988;48
Motacilla alba;1;52.391;15.517;25.02.1989;województwo lubuskie;1989;8
Motacilla alba;5;54.6431729;18.459464;19.03.1989;województwo pomorskie;1989;11
Motacilla alba;1;54.6431729;18.459464;12.03.1989;województwo pomorskie;1989;10
Motacilla alba;3;54.1569281;22.4169782;23.03.1989;województwo warmińsko-mazurskie;1989;12
Motacilla alba;2;54.129;22.158;27.03.1989;województwo warmińsko-mazurskie;1989;13
Motacilla alba;-100;52.7196595;23.8445718;22.05.1989;województwo podlaskie;1989;21
Motacilla alba;-100;53.5287818;22.8429204;18.05.1989;województwo podlaskie;1989;20
Motacilla alba;-100;54.7628229;17.5460243;14.05.1989;województwo pomorskie;1989;19
Motacilla alba;-100;53.8022409;21.5689787;17.05.1989;województwo warmińsko-mazurskie;1989;20
Motacilla alba;-100;53.8022409;21.5689787;19.05.1989;województwo warmińsko-mazurskie;1989;20
Motacilla alba;-100;54.0738744;19.4730646;14.05.1989;województwo warmińsko-mazurskie;1989;19
Motacilla alba;-100;53.8022409;21.5689787;16.05.1989;województwo warmińsko-mazurskie;1989;20
