SCIENTIFIC NAME;OBSERVATION COUNT;LATITUDE;LONGITUDE;OBSERVATION DATE;STATE;YEAR;WEEK OF YEAR
Grus grus;-100;53.801107;21.636318;05.05.1993;województwo warmińsko-mazurskie;1993;18
Grus grus;-100;53.4769539;20.5274215;02.05.1993;województwo warmińsko-mazurskie;1993;17
Grus grus;-100;53.524538;20.73856;03.05.1993;województwo warmińsko-mazurskie;1993;18
Grus grus;14;53.4946073;22.7291787;24.06.1993;województwo podlaskie;1993;25
Grus grus;4;53.2836461;19.4777087;25.07.1993;województwo kujawsko-pomorskie;1993;29
Grus grus;4;53.2836461;19.4777087;25.07.1993;województwo kujawsko-pomorskie;1993;29
Grus grus;4;54.0511412;21.7124176;15.08.1993;województwo warmińsko-mazurskie;1993;32
Grus grus;60;53.7556128;20.2095222;10.10.1993;województwo warmińsko-mazurskie;1993;40
Grus grus;12;52.3353;14.8096;27.03.1994;województwo lubuskie;1994;12
Grus grus;-100;53.7318449;22.7055645;30.05.1994;województwo podlaskie;1994;22
Grus grus;-100;53.3751365;22.5137329;18.06.1994;województwo podlaskie;1994;24
Grus grus;26;51.5134432;16.9934893;11.07.1994;województwo dolnośląskie;1994;28
Grus grus;2;51.5134432;16.9934893;10.07.1994;województwo dolnośląskie;1994;27
Grus grus;2;53.3163646;22.4655175;28.07.1994;województwo podlaskie;1994;30
Grus grus;-100;52.684685;23.7867898;12.07.1994;województwo podlaskie;1994;28
Grus grus;9;51.5134432;16.9934893;06.08.1994;województwo dolnośląskie;1994;31
Grus grus;-100;54.0489393;21.568232;04.09.1994;województwo warmińsko-mazurskie;1994;35
Grus grus;23;51.1430966;22.8444377;17.10.1994;województwo lubelskie;1994;42
Grus grus;4;50.0047016;19.4818765;29.04.1995;województwo małopolskie;1995;17
Grus grus;2;52.9169732;23.5210075;16.05.1995;województwo podlaskie;1995;20
Grus grus;1;52.9401557;23.7570763;17.05.1995;województwo podlaskie;1995;20
Grus grus;3;53.3875655;22.5732565;16.05.1995;województwo podlaskie;1995;20
Grus grus;3;52.9401557;23.7570763;19.05.1995;województwo podlaskie;1995;20
Grus grus;3;52.9401557;23.7570763;14.05.1995;województwo podlaskie;1995;19
Grus grus;3;52.721322;23.8623047;18.06.1995;województwo podlaskie;1995;24
Grus grus;5;52.7063;16.3092;03.07.1995;województwo wielkopolskie;1995;27
