SCIENTIFIC NAME;OBSERVATION COUNT;LATITUDE;LONGITUDE;OBSERVATION DATE;STATE;YEAR;WEEK OF YEAR
Ciconia ciconia;-100;54.0738744;19.4730646;30.05.1987;województwo warmińsko-mazurskie;1987;22
Ciconia ciconia;-100;54.304;22.435;10.06.1987;województwo warmińsko-mazurskie;1987;24
Ciconia ciconia;-100;54.23;22.778;22.07.1987;województwo podlaskie;1987;30
Ciconia ciconia;4;53.7373784;19.7000313;14.07.1987;województwo warmińsko-mazurskie;1987;29
Ciconia ciconia;2;51.5059755;21.7378257;23.08.1987;województwo mazowieckie;1987;34
Ciconia ciconia;7;51.168219;22.7326171;31.03.1988;województwo lubelskie;1988;13
Ciconia ciconia;1;51.168219;22.7326171;03.04.1988;województwo lubelskie;1988;13
Ciconia ciconia;2;53.801;23.327;05.04.1988;województwo podlaskie;1988;14
Ciconia ciconia;2;53.885;23.368;05.04.1988;województwo podlaskie;1988;14
Ciconia ciconia;4;54.3602495;18.9460784;16.04.1988;województwo pomorskie;1988;15
Ciconia ciconia;5;54.623452;18.5091124;17.04.1988;województwo pomorskie;1988;15
Ciconia ciconia;1;54.3602495;18.9460784;09.04.1988;województwo pomorskie;1988;14
Ciconia ciconia;12;54.6431729;18.459464;15.05.1988;województwo pomorskie;1988;19
Ciconia ciconia;2;49.5673306;19.8757809;12.06.1988;województwo małopolskie;1988;23
Ciconia ciconia;-100;53.920709;23.2046755;16.07.1988;województwo podlaskie;1988;28
Ciconia ciconia;1;50.0439502;22.028006;10.07.1988;województwo podkarpackie;1988;27
Ciconia ciconia;9;54.1569281;22.4169782;23.03.1989;województwo warmińsko-mazurskie;1989;12
Ciconia ciconia;-100;52.7196595;23.8445718;22.05.1989;województwo podlaskie;1989;21
Ciconia ciconia;-100;53.5287818;22.8429204;21.05.1989;województwo podlaskie;1989;20
Ciconia ciconia;-100;53.5287818;22.8429204;18.05.1989;województwo podlaskie;1989;20
Ciconia ciconia;-100;54.7628229;17.5460243;14.05.1989;województwo pomorskie;1989;19
Ciconia ciconia;-100;53.8022409;21.5689787;17.05.1989;województwo warmińsko-mazurskie;1989;20
Ciconia ciconia;-100;54.0738744;19.4730646;14.05.1989;województwo warmińsko-mazurskie;1989;19
Ciconia ciconia;1;51.168219;22.7326171;30.03.1990;województwo lubelskie;1990;13
Ciconia ciconia;2;51.168219;22.7326171;01.04.1990;województwo lubelskie;1990;13
Ciconia ciconia;1;51.1904302;22.7658738;27.05.1990;województwo lubelskie;1990;21
Ciconia ciconia;-100;53.5880216;22.7804947;26.05.1990;województwo podlaskie;1990;21
Ciconia ciconia;1;52.0117252;21.3533396;06.08.1990;województwo mazowieckie;1990;32
Ciconia ciconia;11;54.72938;17.56424;10.08.1990;województwo pomorskie;1990;32
Ciconia ciconia;21;54.14107;19.79547;13.08.1990;województwo warmińsko-mazurskie;1990;33
Ciconia ciconia;-100;52.38052;16.39212;08.08.1990;województwo wielkopolskie;1990;32
Ciconia ciconia;-100;53.25063;16.43194;09.08.1990;województwo zachodniopomorskie;1990;32
Ciconia ciconia;-100;52.271939;20.6732655;20.05.1991;województwo mazowieckie;1991;21
Ciconia ciconia;1;52.7008038;23.8633215;27.05.1991;województwo podlaskie;1991;22
Ciconia ciconia;2;52.711888;23.818649;26.05.1991;województwo podlaskie;1991;21
Ciconia ciconia;4;52.7008038;23.8633215;28.05.1991;województwo podlaskie;1991;22
Ciconia ciconia;1;52.1422856;20.9179258;30.06.1991;województwo mazowieckie;1991;26
Ciconia ciconia;-100;53.5880216;22.7804947;20.07.1991;województwo podlaskie;1991;29
Ciconia ciconia;-100;53.7556128;20.2095222;25.07.1991;województwo warmińsko-mazurskie;1991;30
Ciconia ciconia;1;51.1691401;22.7320908;12.08.1991;województwo lubelskie;1991;33
Ciconia ciconia;2;51.1445757;22.753527;24.07.1992;województwo lubelskie;1992;30
Ciconia ciconia;210;51.168219;22.7326171;30.08.1992;województwo lubelskie;1992;35
Ciconia ciconia;2;51.1445757;22.753527;11.04.1993;województwo lubelskie;1993;14
Ciconia ciconia;2;50.5462929;23.1938685;17.04.1993;województwo lubelskie;1993;15
Ciconia ciconia;-100;53.2348604;22.4966613;08.05.1993;województwo podlaskie;1993;18
Ciconia ciconia;50;53.558253;22.6322906;28.05.1993;województwo podlaskie;1993;21
Ciconia ciconia;6;54.4978107;18.5097085;15.05.1993;województwo pomorskie;1993;19
Ciconia ciconia;-100;53.524538;20.73856;03.05.1993;województwo warmińsko-mazurskie;1993;18
Ciconia ciconia;-100;54.3182668;21.484672;06.05.1993;województwo warmińsko-mazurskie;1993;18
Ciconia ciconia;-100;53.9959468;20.8761228;04.05.1993;województwo warmińsko-mazurskie;1993;18
Ciconia ciconia;-100;53.4769539;20.5274215;02.05.1993;województwo warmińsko-mazurskie;1993;17
Ciconia ciconia;-100;53.801107;21.636318;05.05.1993;województwo warmińsko-mazurskie;1993;18
Ciconia ciconia;1;52.6863207;23.8908434;21.06.1993;województwo podlaskie;1993;25
Ciconia ciconia;-100;53.4946073;22.7291787;24.06.1993;województwo podlaskie;1993;25
Ciconia ciconia;1;54.6113137;18.4985878;13.06.1993;województwo pomorskie;1993;23
Ciconia ciconia;2;53.2836461;19.4777087;25.07.1993;województwo kujawsko-pomorskie;1993;29
Ciconia ciconia;2;53.2836461;19.4777087;25.07.1993;województwo kujawsko-pomorskie;1993;29
Ciconia ciconia;1;51.0837531;21.9017477;07.07.1993;województwo lubelskie;1993;27
Ciconia ciconia;1;51.0837531;21.9017477;12.07.1993;województwo lubelskie;1993;28
Ciconia ciconia;2;50.0541768;19.9316293;20.07.1993;województwo małopolskie;1993;29
Ciconia ciconia;2;50.0541768;19.9316293;20.07.1993;województwo małopolskie;1993;29
Ciconia ciconia;1;54.3946844;18.537633;26.07.1993;województwo pomorskie;1993;30
Ciconia ciconia;5;54.3254127;17.794443;11.08.1993;województwo pomorskie;1993;32
